id,content
152,"我们可以做一对城市里的快乐恋人，相互抚慰，相互温暖，带给彼此暖暖的温馨，让两颗心，都不再寂寞；让两个人，都洋溢着笑脸。携手走过每一段路。找一个雅致的茶座名字叫“缘”，摆两把旧藤椅分放两边，倒两杯清酒，望空轻祝“干杯”，让思念伴酒香飘远。
"
153,"看不见你的时候，思念像座山压在胸口；看得见你的时候，快乐像条河涌进心头；让山和水来见证我对你的思念。
"
154,"见你就想拥入怀里，惹你是想表明爱你，想你就会想到心碎，念你就会念到流泪，娶你把你心都带走，爱你就要爱你所有！
"
155,"一阵风一场雨，无可奈何花落去；花不悲花不泣，化作彩蝶风中戏。真情相伴相偎依，情如云彩遮丽日。别让相思化成泥，我要爱你爱到底！
"
156,"一次次的见面一次次的沦陷一次次的别离一次次的思念。我无法掩饰我的眼，和对你的依恋。原来爱情是一种回家的感觉，从容
"
157,"淡泊
"
158,"温馨。
"
159,"遇见你，是前世约定，还是今生宿命？不管怎样，我已被你俘虏，错过你就错过了人生的意义，在我爱的港湾停泊吧，让我为你挡风遮雨，直到永远。
"
160,"遇到你之前世界是一片荒原，遇到你之后世界是个乐园。过去的岁月对我像一缕轻烟，未来的生命因你而幸福无边！
"
161,"风依旧，花增寂寞人增瘦。人增瘦，夜深梦醒，被衾凉透。相逢相见何时又？归来归去思不够。思不够，心增酸楚，泪添愁厚。
"
162,"虽然知道遥远的相思很苦很苦，我还是选择了相思；虽然知道梦里的相逢很短很短，我还是选择了做梦；虽然知道等你的心很痛很痛，我还是选择了永远等待……
"
163,"不想想你，可眉头一皱就想到了你；不想说你，你嘴巴一动就说到了你；不想理你，可手指一动，短信就发给了你……天啊，你说我这是怎么了？
"
164,"我用天生多情的气场，想要把你小心的捧在手上，请用甜蜜握住我的手掌，一点一点把我的生命点亮，有你我不会再有绝望，是你给我乐观向上奋进的力量！
"
165,"想要玫瑰花吗？我偏不给你！想吃巧克力吗？我馋死你！想让我吻你吗？美死你！我亲爱的宝贝，千万别生气哦，我只是想逗逗你，哈哈。
"
166,"承诺再多，若心不在，即使承诺天荒地老，情也不长久。再多的誓言也比不上真心的对待。用心感受，就会体会到爱的真谛。愿你幸福，真心相待！
"
167,"爱上你，不由自己。时时刻刻想着你，只想陪你在身边，欢声笑语不间断，有你相陪多甜蜜。我对你的情，不会随着时光而变浅！我爱你，一辈子有效！
"
168,"遇见你，我开始爱情的赌局，不知月老设定了怎样的结局，只想分秒都吟幸福的诗句，无论结果是喜剧悲剧，我都无悔现在的甜蜜相聚！
"
169,"世界上最遥远的距离，不是我站在你面前，你却不知道我爱你；而是：彼此都深深的爱着，并知道这份爱的存在，却都不可以说我爱你！
"
170,"在那春风吹拂的季节，我的爱已绽放绿芽，舞动在温暖的阳光下，招展甜蜜的枝桠；在那桃花盛开的地方，我的爱已散发芬芳，飘洒在粉粉的树林中，半露幸福的脸颊！
"
171,"花开的时候，我画花；草绿的时候，我画草；从梦中，走到你身旁，还未为你提起笔。整个世界就变成了美好模样，原来爱是这般令人神迷。清水在冰块的心里，微风在白云的心里，星星在长夜的心里，你在我的心里。虽然隔山隔水，相思没有距离，感觉到了吗？我的心时时与你在一起！想你！
"
172,"我想和你一起：预习二人世界，练习生活技能，复习幸福。再组队挑战磨难，为爱冲关，直到升级。从此变成我们各自更喜爱的自己，一辈子在一起。
"
173,"总在暖暖的午后畅想，不知在某个一样的时空，是否会遇见未来的你，飘逸着乌黑的长发，轻点着迷人的笑意，就这样俘获我等爱的心灵，共拥甜蜜的回忆！
"
174,"昨日还在喁喁私语，今日已然冰冷相对；明明曾经幸福成对，为何现在拒绝相会；难道一切只是错觉，甜蜜只是梦境余味；请你珍惜相遇机会，不要轻易将爱摒退！
"
175,"建一座爱情的墓碑，墓志铭刻满了在一起的喜悲，当昔日的誓言随甜蜜的灵柩入土，我们的幸福已完全落幕，只剩这块冰冷的墓碑，纪念我们曾经的相对。
"
176,"白素贞修炼千年，才成为人；你我前世修炼千年，今生才成为夫妻。请放心，我一定会像白素贞珍惜许仙一样珍惜你――亲爱的妻，1314。
"
177,"爱你白天和黑夜，爱你刮风和下雨，爱你开始到最后，爱你身体及灵魂。无论蜜语有多甜，不管表情多夸张，举起双手向苍天，发誓爱你到天涯！多想听你说一句：誓爱我！
"
178,"爱你的人，是我！为你遮得住风霜；为你赶得走忧伤。想你时，暖在胸膛；不想时，放入心房。想你，想入心；爱你，深入骨。
"
179,"我的生活不能没有你！看不厌的是你的双眸；握不够的是你的双手；戒不掉的是你的温婉；挥不散的是你的多情。爱你，就要一生不悔！
"
180,"有你，就是好！心事变很少；不烦也不恼。有你，就是好！甜蜜心中绕；幸福早来到。有你，就是好！把你当作宝；直到我变老。
"
181,"在我心里，你最珍贵！金钱与你比，贫贱如稻草；权利与你比，一点不重要。你的开心，与我如金；你的幸福(www
"
182,"闪点情话网)，让我知足。
"
183,"因为有你，所以不同。梦中因为有你，变得香甜无比；心中因为有你，变得常有欣喜；生活中因为有你，变得充满诗意。有你真好！
"
184,"人间四月天，春意处处现；柳絮拂面散，清波同心圆；爱人天天见，幸福在眼前；人间四月天，暖意满心间；桃花处处开，甜蜜时时现；有你身边伴，人生无所求。
"
185,"我的世界因你而美丽，深深的陶醉在爱的世界里，浓浓的思念溢满心底。想你，盼你，恋你，时时刻刻。你是我今生的眷恋，嫁给我，我会用生命来珍惜你！
"
186,"春天的画笔蘸满了绿色，彼此的心动像盛开的花朵，深情的对视同唱一首歌，醉了天醉了地醉了飘移的云朵，所有阴霾都已经摆脱！现在是北京时间*时整，现在是单身的我*岁整，现在是想你的天气*度整，现在是恋你的频道*兆赫，现在你是爱你的短信*条整，亲爱的，想你。
"
187,"有一种感觉他是让我害怕
"
188,"有一依赖是让我好想爱她
"
189,"有一种慷慨让我情不自禁
"
190,"所以我的世界不能没有你
"
191,"那只是因为我太单纯。
"
192,"多少月多少日对你想念不停止，多少情多少爱对你相思已成灾，多少夜多少昼为你痴心如醉，多少心多少意为你一生一世，多少痴多少苦，好想说声我想你
"
193,"烟花的一瞬间是快乐，流星的一瞬间是祈愿，思念的一瞬间是感动，我只想让你在看到信息的一瞬间能够明白我是真心祝福你的！
"
194,"朋友如果没有你，在多的快乐也不是幸福，刚才不小心摔倒了，把心摔了出来，我连忙检起，一看上面写着你的名字，噢！朋友不是挂在嘴边而是放在心里的！
"
195,"如果我是蜻蜒，我会用一千只眼睛看着你；如果我是蜈蚣，我会用千条胳膊拥抱你；如果我是上帝，我会派天使守候你；可如今我什么都不是只能默默的想你！
"
196,"一天又一天，一年又一年！时间在不停的改变，但我对你的感情并没有因此而变质！我爱你爱到海枯石烂
"
197,"海誓山盟
"
198,"始终不会改变！
"
199,"我是星夜里陪你眨眼睛，我是风赶走你烦恼心情，我是云给你浪漫爱情，我是酒把你寂寞全赶走，我是短信用手机把爱告诉你！
"
200,"发一条短信给你，每一句都包含你；寄一颗真心给你，愿一切平安归你；虽不能常常见你，心却在时时念你；唱一首老歌代表我的心，那就是真的好想你！
"
201,"你心我心，爱上你一生痴心，君心我心，见不到你只有伤心，你心他心，旁若无人请你放心，以心换心，即使万箭穿心也不变心！
"
202,"自从你来到这个世界，上帝就丢了盛饭的碗；自从你走进我的世界，春风就失去了得意的笑。不在乎你的外表，只在乎你的微笑！有你在，我很快乐！
"
203,"总以为水是山的故事，海是帆的故事，天是云的故事，你是我的故事，却不知我是不是你的故事。风轻轻地吹着，月光照着飘飞的落叶，落叶告诉大地：我想你
"
204,"一天天时间的流失更让我想念我们之间发生的美好回忆！有痛有伤！留在心里的永远是开心与快乐！所以你要记得我！不能忘了！一切才刚刚开始！
"
205,"世上有种东西不可以欺骗，那就是感情；有种东西不可愚弄，那是真诚；有种东西不可以伤害，那就是真爱；有种朋友不可以失去，那就是你
"
206,"看见你，我快活；离开你，我寂寞；你笑了，我欢乐；你哭了，我难过*你的可爱感染着我*令我沉醉难以逃脱，今生今世，你永远占据我心窝！真愿成为诗人，把一切关于你的好听好看的字都侵在我的心里，像杜鹃似的啼出我对你爱！但我不是诗人，只好用平庸的语言道出我对你的爱！
"
207,"其��我��相�R就是一�N��分，既然上天��你�c我相遇，你�s不肯�o一���C��我好好�δ悖��@是��什麽啊？如果可能，我��意挖我的心�o你看！
"
208,"到底什么时候你才知道，我对你的爱有多少，说出来你会不会也觉得好笑；到底甚么时候你才知道，我的肩膀也可以倚靠，我每天都在祈祷，你会明了！我深信！
"
209,"世界上有一个专门为你准备的角落：充满温馨
"
210,"充满温暖
"
211,"充满温柔！同时，爱情横溢
"
212,"将你紧紧包围。你知道么？见过么？那是我的内心深处！
"
213,"花儿因为绽放而美丽；河流因为大海而流动；阳光因为生机而灿烂；你因为我而幸福快乐；我因为你生活变得更精彩！
"
